# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		111480		2722		1695
1		91210		5439		1911
2		77429		8138		1968
3		67983		10825		1990
4		61255		13501		2042
5		55355		16158		2019
6		51842		18827		2013
7		49336		21494		2020
8		47692		24150		2028
9		46502		26822		2029
10		45794		29488		2026
11		45179		32140		2035
12		44590		34800		2041
13		44179		37460		2041
14		43871		40098		2047
15		43781		42758		2043
16		43568		45420		2043
17		43343		48065		2051
18		42894		48169		2032
19		42759		50828		2033
20		42655		53477		2040
21		42568		56117		2039
22		42450		58783		2046
23		42399		61444		2043
24		42339		64104		2049
25		42263		66755		2043
26		42108		69402		2044
27		42026		72055		2038
28		41869		74696		2032
29		41814		77333		2038
30		41760		79985		2041
31		41685		82639		2043
32		41653		85293		2042
33		41624		87944		2040
34		41608		90611		2030
35		41574		93247		2026
36		41462		93297		2034
37		41445		95961		2041
38		41437		98598		2037
39		41429		101256		2039
40		41384		103906		2031
41		41364		106571		2031
42		41324		109236		2024
43		41266		111878		2023
44		41224		114530		2024
45		41225		117192		2022
46		41192		119863		2028
47		41187		122498		2029
48		41162		125159		2026
49		41163		127813		2024
50		41159		130460		2027
51		41152		133101		2025
52		41136		135746		2027
53		41118		138389		2030
54		41059		138417		2038
55		41061		141062		2043
56		41057		143717		2037
57		41055		146376		2038
58		41060		149026		2027
59		41053		151669		2029
60		41055		154319		2031
61		41047		156981		2032
62		41050		159622		2029
63		41046		162273		2032
64		41044		164910		2033
65		41044		167566		2030
66		41047		170221		2027
67		41045		172870		2031
68		41044		175518		2033
69		41039		178167		2035
70		41039		180810		2038
71		41045		183454		2037
72		41021		183480		2040
73		41024		186134		2041
74		41022		188780		2041
75		41012		191428		2042
76		41017		194084		2040
77		41019		196725		2042
78		41018		199375		2042
79		41015		202027		2040
80		41017		204668		2039
81		41019		207313		2037
82		41015		209965		2039
83		41010		212625		2040
84		41000		215261		2039
85		40995		217911		2042
86		40996		220563		2041
87		40990		223213		2042
88		40986		225873		2040
89		40984		228511		2037
90		40971		228531		2036
91		40968		231179		2037
92		40970		233830		2036
93		40967		236475		2034
94		40966		239122		2039
95		40970		241782		2037
96		40965		244431		2036
97		40960		247095		2037
98		40959		249750		2038
99		40956		252382		2044
100		40954		255036		2043
101		40956		257696		2043
102		40958		260344		2042
103		40952		262983		2041
104		40947		265628		2041
105		40948		268277		2039
106		40947		270934		2040
107		40945		273576		2040
108		40939		273584		2044
109		40944		276236		2044
110		40941		278883		2044
111		40940		281536		2046
112		40938		284187		2041
113		40931		286827		2038
114		40933		289485		2038
115		40933		292140		2039
116		40920		294783		2039
117		40912		297436		2039
118		40912		300089		2041
119		40916		302740		2039
120		40912		305395		2036
121		40910		308038		2038
122		40911		310694		2034
123		40908		313334		2036
124		40908		315976		2034
125		40908		318641		2036
126		40903		318645		2036
127		40904		321285		2039
128		40904		323925		2035
129		40902		326580		2036
130		40903		329231		2037
131		40903		331892		2039
132		40905		334534		2040
133		40905		337179		2038
134		40898		339836		2041
135		40901		342484		2040
136		40900		345130		2042
137		40902		347778		2041
138		40900		350424		2038
139		40900		353073		2041
140		40903		355706		2041
141		40905		358364		2039
142		40903		361010		2040
143		40900		363652		2038
144		40901		363653		2036
145		40902		366304		2038
146		40903		368933		2040
147		40901		371580		2039
148		40901		374221		2038
149		40901		376874		2038
150		40899		379522		2042
151		40899		382165		2043
152		40901		384813		2041
153		40903		387466		2041
154		40902		390114		2040
155		40900		392758		2042
156		40901		395405		2043
157		40900		398047		2045
158		40901		400690		2043
159		40901		403340		2043
160		40900		405986		2040
161		40900		408630		2041
162		40900		408630		2041
163		40898		411290		2041
164		40902		413919		2037
165		40897		416569		2041
166		40897		419202		2041
167		40897		421838		2041
168		40897		424490		2043
169		40896		427132		2044
170		40895		429780		2041
171		40895		432416		2043
