# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8844		4720		3019
1		8069		9440		2954
2		7521		14157		3044
3		7238		18873		3042
4		6960		23590		3061
5		6764		28307		3108
6		6564		33027		3116
7		6379		37742		3109
8		6298		42461		3114
9		6112		47174		3123
10		5590		48500		3105
11		5638		53215		3122
12		5590		57929		3125
13		5501		62643		3114
14		5450		67358		3117
15		5441		72073		3126
16		5373		76788		3149
17		5278		81506		3150
18		5225		86221		3149
19		5153		90934		3116
20		4827		91754		3161
21		4890		96470		3139
22		4899		101185		3144
23		4835		105898		3135
24		4804		110614		3155
25		4778		115328		3171
26		4786		120045		3176
27		4761		124758		3177
28		4737		129475		3151
29		4656		134192		3149
30		4401		134797		3165
31		4467		139508		3178
32		4445		144221		3176
33		4453		148932		3173
34		4481		153646		3173
35		4428		158361		3187
36		4429		163075		3184
37		4393		167792		3184
38		4415		172506		3191
39		4354		177220		3204
40		4156		177751		3194
41		4194		182466		3180
42		4221		187181		3198
43		4208		191890		3204
44		4213		196600		3202
45		4147		201316		3204
46		4160		206028		3209
47		4131		210745		3193
48		4084		215457		3193
49		4100		220166		3188
50		3943		220640		3207
51		3999		225353		3193
52		3999		230066		3200
53		4011		234782		3190
54		4003		239496		3212
55		4004		244214		3199
56		3961		248926		3201
57		3933		253640		3201
58		3926		258352		3196
59		3906		263063		3196
60		3771		263445		3207
61		3807		268159		3218
62		3815		272872		3202
63		3849		277582		3203
64		3843		282297		3209
65		3839		287007		3209
66		3848		291722		3199
67		3812		296438		3209
68		3811		301151		3221
69		3855		305867		3215
70		3749		306264		3199
71		3790		310979		3216
72		3784		315695		3212
73		3757		320409		3213
74		3738		325126		3230
75		3730		329843		3219
76		3722		334556		3218
77		3711		339268		3213
78		3739		343982		3209
79		3714		348693		3220
80		3589		349022		3209
81		3611		353734		3219
82		3650		358449		3217
83		3640		363162		3234
84		3637		367878		3245
85		3657		372591		3236
86		3630		377307		3229
87		3632		382021		3231
88		3630		386736		3227
89		3630		391452		3231
90		3515		391771		3234
91		3539		396487		3255
92		3566		401200		3246
93		3560		405915		3250
94		3560		410631		3236
95		3567		415349		3252
96		3533		420064		3253
97		3512		424780		3237
98		3535		429495		3258
99		3510		434202		3239
100		3434		434494		3243
101		3447		439210		3255
102		3437		443925		3237
103		3467		448641		3236
104		3469		453358		3259
105		3480		458071		3258
106		3473		462786		3247
107		3454		467500		3253
108		3459		472213		3240
109		3454		476925		3255
110		3385		477177		3252
111		3430		481889		3247
112		3439		486601		3247
113		3453		491316		3249
114		3422		496028		3246
115		3430		500746		3257
116		3400		505461		3236
117		3372		510176		3232
118		3389		514888		3253
119		3399		519603		3244
120		3301		519853		3255
121		3323		524569		3236
122		3347		529283		3248
123		3354		534000		3250
124		3338		538714		3254
125		3371		543429		3257
126		3339		548142		3255
127		3342		552855		3247
128		3333		557568		3259
129		3337		562279		3239
130		3269		562540		3268
131		3295		567256		3265
132		3263		571972		3261
133		3299		576689		3273
134		3305		581406		3260
135		3315		586121		3261
136		3312		590836		3263
137		3301		595550		3263
138		3331		600268		3264
139		3319		604983		3267
140		3251		605256		3267
141		3289		609975		3275
142		3291		614683		3285
143		3283		619394		3273
144		3267		624110		3280
145		3265		628826		3284
146		3290		633543		3284
147		3271		638258		3272
148		3278		642974		3266
149		3289		647692		3272
150		3222		647979		3279
151		3241		652691		3286
152		3249		657405		3288
153		3267		662122		3279
154		3291		666842		3267
155		3270		671558		3277
156		3280		676274		3287
157		3268		680988		3277
158		3265		685701		3288
159		3259		690415		3275
160		3169		690673		3274
161		3185		695388		3293
162		3196		700097		3302
163		3189		704810		3296
164		3195		709528		3300
165		3219		714242		3286
166		3185		718956		3286
167		3169		723671		3290
168		3174		728387		3292
169		3180		733101		3289
170		3107		733339		3284
171		3155		738049		3278
172		3123		742766		3279
173		3138		747479		3289
174		3122		752196		3289
175		3143		756915		3301
176		3130		761627		3299
177		3144		766340		3288
178		3134		771052		3295
179		3152		775765		3287
180		3105		775999		3302
181		3117		780714		3298
182		3114		785428		3285
183		3113		790144		3284
184		3088		794857		3293
185		3091		799572		3284
186		3072		804288		3276
187		3099		809004		3289
188		3107		813721		3270
