# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		3959		2395		1573
1		3792		4789		1600
2		3699		7177		1596
3		3633		9570		1625
4		3612		11962		1630
5		3604		14356		1594
6		3545		16749		1637
7		3525		19138		1613
8		3496		21529		1594
9		3475		23924		1630
10		3468		26315		1607
11		3439		28708		1601
12		3413		31102		1644
13		3424		33495		1639
14		3371		35889		1610
15		3342		38283		1630
16		3360		40675		1636
17		3330		43068		1606
18		3195		44590		1636
19		3223		46982		1655
20		3205		49373		1628
21		3187		51764		1660
22		3193		54157		1643
23		3186		56551		1624
24		3161		58943		1633
25		3146		61337		1645
26		3147		63729		1633
27		3145		66122		1650
28		3131		68512		1645
29		3115		70904		1650
30		3106		73296		1656
31		3115		75688		1656
32		3117		78083		1659
33		3107		80476		1654
34		3112		82866		1642
35		3090		85258		1651
36		2997		86605		1662
37		3047		88997		1677
38		3011		91392		1680
39		2990		93783		1685
40		2983		96174		1665
41		2980		98565		1683
42		2990		100959		1653
43		3008		103352		1663
44		2995		105744		1668
45		2980		108136		1701
46		2967		110528		1676
47		2965		112920		1681
48		2942		115311		1669
49		2933		117706		1679
50		2938		120099		1655
51		2930		122494		1672
52		2933		124876		1669
53		2917		127268		1662
54		2856		128479		1672
55		2886		130872		1680
56		2884		133262		1650
57		2881		135657		1684
58		2891		138050		1675
59		2858		140445		1665
60		2865		142839		1673
61		2876		145231		1668
62		2866		147625		1677
63		2866		150019		1676
64		2861		152413		1657
65		2874		154806		1671
66		2865		157197		1663
67		2870		159588		1675
68		2864		161979		1677
69		2842		164374		1680
70		2859		166767		1672
71		2851		169157		1668
72		2813		170323		1678
73		2841		172716		1703
74		2820		175110		1676
75		2826		177504		1703
76		2829		179899		1698
77		2799		182291		1686
78		2827		184682		1681
79		2815		187074		1680
80		2815		189469		1679
81		2803		191862		1684
82		2788		194254		1667
83		2817		196648		1698
84		2788		199042		1661
85		2806		201436		1697
86		2811		203830		1663
87		2797		206221		1686
88		2794		208615		1682
89		2795		211010		1670
90		2750		212144		1679
91		2799		214533		1710
92		2782		216928		1684
93		2778		219322		1699
94		2769		221714		1688
95		2762		224105		1689
96		2765		226498		1686
97		2763		228892		1690
98		2755		231284		1676
99		2755		233679		1693
100		2740		236074		1688
101		2749		238468		1700
102		2736		240862		1690
103		2750		243254		1701
104		2747		245648		1703
105		2739		248039		1702
106		2733		250432		1703
107		2734		252827		1696
108		2694		253889		1703
109		2728		256282		1716
110		2719		258674		1707
111		2718		261067		1705
112		2710		263458		1703
113		2711		265850		1693
114		2706		268245		1704
115		2702		270638		1705
116		2699		273029		1689
117		2711		275422		1703
118		2692		277815		1678
119		2712		280210		1704
120		2693		282602		1690
121		2701		284995		1704
122		2707		287389		1681
123		2700		289781		1702
124		2712		292175		1705
125		2707		294569		1696
126		2671		295613		1697
127		2713		298006		1708
128		2692		300397		1693
