# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8831		4720		2978
1		7936		9438		3011
2		7467		14155		3006
3		7053		18868		3028
4		6680		23584		3079
5		6435		28297		3088
6		6260		33013		3054
7		6114		37729		3060
8		5982		42440		3046
9		5816		47151		3059
10		5637		51864		3055
11		5618		56577		3083
12		5486		61286		3090
13		5373		66001		3123
14		5292		70717		3108
15		5230		75426		3096
16		5191		80139		3086
17		5158		84847		3098
18		5023		89303		3112
19		4906		93725		3112
20		4755		98147		3132
21		4800		102583		3140
22		4708		107030		3160
23		4656		111475		3138
24		4547		115905		3156
25		4467		120327		3147
26		4421		124738		3134
27		4351		129141		3156
28		4281		133549		3158
29		4192		137943		3194
30		4171		142336		3198
31		4107		146725		3188
32		4034		151128		3181
33		4042		155523		3171
34		4023		159920		3186
35		3991		164307		3178
36		3913		168720		3195
37		3917		173096		3198
38		3857		177503		3195
39		3847		181892		3194
40		3778		186253		3196
41		3737		190638		3226
42		3687		195003		3212
43		3660		199351		3202
44		3647		203749		3211
45		3631		208142		3206
46		3579		212501		3202
47		3562		216882		3211
48		3528		221273		3217
49		3507		225617		3233
50		3436		229964		3218
51		3427		234313		3208
52		3390		238681		3219
53		3348		243043		3202
54		3312		247408		3226
55		3312		251749		3213
56		3254		256122		3217
57		3216		260464		3220
58		3208		264791		3210
59		3159		269161		3211
60		3157		273515		3216
61		3141		277855		3196
62		3136		282163		3206
63		3129		286508		3209
64		3125		290892		3211
65		3119		295227		3203
66		3048		299583		3215
67		3028		303912		3207
68		2999		308245		3206
69		3013		312611		3204
70		2993		316966		3204
71		2976		321300		3217
72		2954		325616		3210
73		2922		329954		3215
74		2918		334294		3225
75		2896		338611		3210
76		2891		342922		3220
77		2880		347278		3226
78		2873		351619		3239
79		2843		355954		3235
80		2839		360293		3240
81		2817		364589		3255
82		2808		368929		3260
83		2802		373247		3245
84		2796		377567		3261
85		2786		381881		3245
86		2764		386241		3247
87		2776		390566		3263
88		2765		394918		3255
89		2744		399236		3272
90		2738		403551		3265
91		2715		407858		3266
92		2729		412172		3263
93		2701		416483		3270
94		2714		420797		3257
95		2736		425142		3260
96		2703		429456		3273
97		2670		433774		3261
98		2668		438112		3248
99		2661		442418		3261
100		2647		446751		3258
101		2641		451052		3272
102		2617		455431		3263
103		2608		459714		3262
104		2592		464037		3281
105		2585		468357		3286
106		2590		472685		3283
107		2585		476995		3288
108		2579		481308		3282
109		2578		485606		3287
110		2575		489894		3283
